ocean_delay_days,cost_increase_pct,current_stock_days,order_qty,optimal_air_qty
40,0.14010820349528552,23,13773,10801
17,0.02656031209950055,9,20000,9942
10,0.39779091827114144,25,13773,0
22,0.2085276181163528,20,13773,3935
21,0.11455830695569952,21,20000,4445
16,0.11589513880828983,7,13773,8084
4,0.4506999706146166,19,20000,225
43,0.41695830023051844,12,20000,20000
10,0.27676544267859166,13,20000,2436
29,0.30805540020786054,24,20000,7268
14,0.2371627852751455,3,20000,11560
26,0.19583327143940443,6,20000,17501
34,0.45773844060916574,5,13773,13773
32,0.06280635176015104,10,20000,19330
19,0.20922339485811398,14,13773,5452
15,0.17228095399393767,14,20000,5065
33,0.24907536012557419,16,20000,15984
1,0.22881593727258753,3,20000,2903
34,0.2594447658255407,24,13773,7937
39,0.06995948861349705,14,13773,13773
27,0.25657075075663854,8,20000,17481
38,0.12120940694360544,24,13773,9969
5,0.09216567449409563,18,20000,0
8,0.03241710939309561,9,20000,4011
19,0.38132627937807045,19,13773,2927
0,0.21372096042827998,16,20000,0
7,0.3133218416558792,16,20000,0
22,0.3637966716523717,6,13773,11302
2,0.33965833265677675,3,20000,4273
3,0.23525035954484114,17,20000,486
24,0.1939492644758649,6,13773,11583
37,0.18797995482033186,24,13773,8933
14,0.32002439846502817,7,20000,9534
20,0.2473971774709367,13,20000,10036
34,0.4245661239942553,6,13773,13773
13,0.43735099216335604,21,13773,0
35,0.08528018900325923,9,20000,20000
11,0.06811682577286282,12,13773,3089
16,0.31520046301799975,15,13773,3667
38,0.1506128740311397,25,13773,9146
8,0.00928535938254943,18,20000,0
34,0.44432133468147755,11,20000,20000
12,0.11345038362190413,3,20000,10285
14,0.46464032584290454,4,20000,11217
17,0.3587172254391268,14,20000,6628
32,0.38132674495574215,18,13773,9323
5,0.10073074789658021,4,13773,3666
26,0.11709721280840646,11,13773,10386
22,0.2606338769120329,9,20000,13768
26,0.08604992632493108,5,20000,18595
33,0.15271584634151614,14,13773,11800
37,0.16073123897390224,8,13773,13773
13,0.07981496662638204,8,13773,5696
35,0.10259141669758037,17,13773,11290
7,0.3942759210041283,6,20000,5145
34,0.08359792727363419,18,20000,15414
18,0.014228695921961243,11,13773,6583
29,0.3146774713144692,5,20000,20000
13,0.487991559696225,24,20000,37
19,0.1656069073115607,15,20000,7188
24,0.05932785159812615,6,20000,16672
39,0.2851936626837654,3,13773,13773
23,0.4531771055478231,15,13773,7351
13,0.3920308899142394,25,20000,48
25,0.311257934206358,19,13773,6599
37,0.1575282483037997,25,20000,13053
22,0.27094008663811,12,13773,7560
21,0.04562242065212768,17,13773,4940
18,0.339472712140335,19,13773,2423
2,0.3625480094488254,17,13773,0
41,0.4825158114549594,22,13773,11467
18,0.13019867937253582,5,13773,8904
8,0.009228209521511321,2,13773,5657
27,0.2728042322135753,15,20000,12931
19,0.35339525219840723,13,13773,5482
44,0.395203737941494,25,20000,18001
6,0.0968694665124053,11,13773,821
13,0.13087643451851183,20,13773,404
8,0.25629546263364816,5,13773,4301
18,0.16530040498500093,21,20000,2900
13,0.4302557432937225,22,20000,0
37,0.23688007686936013,4,20000,20000
35,0.3997893220510015,26,20000,10995
39,0.2903098802411769,5,20000,20000
16,0.386545070808556,27,13773,0
29,0.16633649326516192,16,20000,13032
8,0.4157083109651556,12,20000,1738
32,0.1372861577755108,17,20000,14187
24,0.2730494040016454,5,13773,11779
13,0.10700355658693711,7,13773,6045
10,0.23776326081309668,9,13773,3696
34,0.15908760475435157,14,20000,18026
40,0.13335171531860712,24,13773,9943
13,0.48349250901401875,21,20000,59
29,0.08003705274336531,5,13773,13773
40,0.39366291872869763,6,13773,13773
3,0.49208247974160746,11,13773,0
3,0.009950741870038915,6,13773,2035
27,0.3495137070210475,13,13773,9003
7,0.12645590277814356,2,20000,7629
1,0.020243912164152222,25,20000,44
40,0.2014447894783154,11,13773,13773
21,0.4676089050854375,6,20000,14780
40,0.005882547183498843,20,13773,12424
15,0.29394284596489084,20,13773,714
28,0.25069823929766216,21,13773,5919
29,0.43669208218552374,13,13773,10785
11,0.04200085726031283,24,13773,0
34,0.34076301494332517,17,13773,10623
10,0.34005484921663864,6,13773,4420
20,0.3345400084311416,18,20000,6099
20,0.4711672474675185,15,20000,7809
4,0.4115437645034402,13,13773,0
19,0.020986363121753004,14,20000,8353
36,0.23554142535225658,22,13773,9078
2,0.19897652810066674,15,20000,0
43,0.15507361054540103,6,20000,20000
32,0.22566836257704864,23,13773,7492
8,0.19209709246298873,24,13773,0
8,0.21616694993933266,6,20000,6395
3,0.48963093280432124,19,13773,425
34,0.04431648737479038,15,20000,17640
16,0.4611154349193649,19,13773,1576
33,0.24011835673551335,21,20000,12599
23,0.3118711227497706,2,20000,19044
31,0.41509148330884693,8,20000,20000
0,0.18023151457462777,18,13773,0
7,0.21521095404398344,4,20000,6602
44,0.20475924013935698,11,13773,13773
22,0.18736551126787993,8,13773,9985
39,0.46276466082344747,13,13773,13773
11,0.41446494559650604,23,13773,522
11,0.05449999493148805,16,13773,370
14,0.05406167623854802,24,20000,0
40,0.2139347574264956,22,13773,11461
18,0.04932868836640453,17,13773,4351
25,0.30954654763555983,9,20000,15356
28,0.07184580363086696,7,20000,18438
21,0.26118663198340053,5,13773,10564
39,0.0036099735018588763,12,13773,13773
20,0.15829817420632336,18,13773,4415
37,0.3385953618363277,3,20000,20000
19,0.24201947011392422,7,13773,9205
28,0.48913474299949405,5,13773,13280
3,0.4370518980331054,4,20000,3458
6,0.1795353895215756,8,20000,3263
27,0.0227432707361373,8,20000,17578
27,0.4228131500575094,17,13773,8112
3,0.4556171551573357,3,13773,3285
21,0.4103136967095184,9,13773,8967
11,0.06397497045988243,16,20000,1787
44,0.49895756720614387,17,20000,20000
2,0.12929211077638691,2,13773,3653
21,0.36210245640418504,11,20000,11782
43,0.4540174381678608,8,20000,20000
1,0.11784355716535472,17,20000,0
23,0.45412927733853303,11,20000,12894
33,0.15474078959743348,13,13773,12992
26,0.4882066111920281,18,13773,6633
40,0.1406300101902373,14,20000,20000
0,0.4767179123789176,13,20000,0
7,0.026772325446337453,16,20000,0
22,0.3546360058349065,15,20000,8994
37,0.26605556691850185,20,20000,16129
5,0.23893853856136532,20,13773,40
21,0.11174715712792,27,20000,681
24,0.352797894888246,15,13773,7157
17,0.09540474572315355,19,13773,2167
16,0.2764208979923841,27,20000,0
11,0.1266226815201254,6,13773,5430
5,0.47781068989067804,21,20000,0
25,0.014315596917826412,7,20000,16217
26,0.09986414005561828,19,20000,8688
7,0.12115530319372386,15,13773,104
18,0.2070339128839082,5,13773,9295
41,0.11636512093502677,24,13773,11088
0,0.24567454513439263,2,20000,3491
28,0.4362327616292695,14,13773,9505
44,0.3560317107045854,12,13773,13773
34,0.2899809902675555,4,13773,13773
39,0.044501588991339824,18,20000,18123
13,0.3469960541946378,19,13773,631
34,0.08320714215546993,26,20000,10235
44,0.393183692980849,11,13773,13773
19,0.1250283792550766,17,13773,4038
12,0.20852436416045045,22,13773,0
37,0.17523510115896396,14,20000,19858
7,0.4294069573374284,21,20000,0
42,0.06327222935670407,13,13773,13773
19,0.2828224411923943,5,13773,9730
32,0.07103080472153112,9,20000,20000
25,0.35239791806609333,13,20000,12731
38,0.4525390638972406,20,13773,11484
20,0.2173038269336267,16,13773,4861
41,0.24404613013248794,17,20000,20000
42,0.4637114182413811,13,13773,13773
40,0.26049569432467856,21,20000,16967
8,0.24379921902478047,19,13773,396
23,0.2891645513521521,23,13773,3407
36,0.34461486818147596,13,13773,13773
40,0.05344168754351569,17,13773,13773
16,0.410555263870758,26,20000,0
23,0.21775251372662963,21,13773,4046
20,0.03617425494874277,12,13773,7189
38,0.39309133459910656,23,13773,9747
40,0.18847498584313604,21,13773,12433
38,0.05018374754752697,15,13773,13773
12,0.31688951977162527,3,13773,7593
10,0.44006567671682084,14,20000,2096
18,0.44387675470699317,15,13773,4607
10,0.4788317374044866,7,20000,6579
12,0.433852729883344,13,20000,3956
44,0.0010704596727376114,8,20000,20000
0,0.19012058320669512,5,20000,1502
39,0.4092712899527515,8,13773,13773
43,0.1831265029992371,14,13773,13773
18,0.30077425318985307,12,13773,5527
11,0.303158473687266,9,20000,6470
7,0.18251265201941153,20,13773,113
7,0.4522369636406438,3,20000,7604
44,0.2516141726930588,22,20000,19484
11,0.2323921029687504,19,13773,0
32,0.49875687283094794,27,20000,8272
44,0.24675018203630833,22,20000,19185
25,0.08919912596429053,11,20000,13752
38,0.256534711431719,7,20000,20000
27,0.407008367759965,25,13773,4183
4,0.3884301634491407,23,20000,123
7,0.3942908825542355,5,20000,6113
24,0.3540118919989559,20,20000,7582
26,0.1271089145333441,15,13773,8652
22,0.4310420429201157,15,13773,6490
29,0.44672173268813253,19,20000,11766
44,0.09707634830927453,18,13773,13773
22,0.06522781827569696,19,13773,4812
19,0.487802484294556,19,13773,3041
17,0.43416198182518395,6,13773,8557
17,0.44661807360497335,10,20000,9461
1,0.4431881923121976,2,20000,3597
3,0.2708434120168642,5,13773,1940
29,0.32320086833289985,27,13773,3767
32,0.27268142606682083,8,13773,13773
35,0.025603174595164535,12,13773,13444
17,0.3727515426763863,15,13773,4382
36,0.25266601666794014,11,13773,13773
18,0.3238545373951149,20,13773,2560
27,0.25131990248776764,9,20000,16330
39,0.24590566116122797,4,20000,20000
19,0.08589455473888341,9,13773,7545
32,0.13935685757057448,19,13773,9389
11,0.0794263459719779,6,20000,8224
14,0.09783314781267122,21,20000,0
40,0.48648869021015245,12,13773,13773
38,0.07655672288609922,10,20000,20000
1,0.13463521215260382,20,20000,0
28,0.2952948288692925,13,13773,10219
40,0.3050892881183209,6,20000,20000
9,0.07698706487191453,17,13773,537
1,0.39685871289260616,27,20000,0
10,0.3926014339564125,26,13773,0
12,0.11865885210194554,14,20000,3184
9,0.14433315133773023,7,20000,6183
13,0.4689939327297485,17,13773,1979
17,0.41283572298973903,19,20000,3375
8,0.3488985165312619,18,20000,0
38,0.041116610755300265,13,13773,13773
27,0.20913204045128786,2,20000,20000
2,0.2796509360384135,8,20000,735
19,0.09370564399188847,15,13773,5263
5,0.22411329105411226,19,13773,65
26,0.300512938744345,24,13773,3915
1,0.1636883400576996,2,13773,2362
28,0.3904724094752436,21,13773,6624
37,0.4202247908194027,11,13773,13773
2,0.16180473471703538,16,13773,0
15,0.4193285772462286,12,13773,4286
29,0.05178828305150751,5,20000,20000
39,0.41886454931132816,16,20000,20000
1,0.0763752158338083,22,13773,0
16,0.04146357625486302,17,20000,3410
40,0.3208877022205056,27,13773,9230
11,0.23596868287764716,16,20000,1288
34,0.4539453002064164,18,20000,14771
42,0.1815945980454246,24,13773,11819
0,0.14357613171881434,12,20000,198
44,0.2503674530720992,19,20000,20000
14,0.22797309288433065,17,20000,2747
25,0.17221402310859413,16,13773,6954
36,0.3468706493491643,12,20000,20000
20,0.37978091695695415,14,20000,8522
30,0.4264919845150683,19,13773,8068
24,0.4864283023551714,9,20000,15157
22,0.13332809606625223,10,20000,12369
23,0.35804674124498076,23,20000,4527
37,0.19712911774787262,12,20000,20000
27,0.33854098597555404,18,13773,7463
20,0.23799084517461017,2,13773,11985
42,0.4968865513839658,12,13773,13773
17,0.36445106789537496,8,20000,10753
35,0.47624565021716225,9,13773,13773
34,0.41748477474059287,20,20000,14172
44,0.45145050558168554,26,20000,17247
8,0.40720959860733746,5,13773,4462
37,0.2295795651879557,5,13773,13773
29,0.1258942266734422,20,13773,6922
43,0.1851600877252611,25,20000,16563
33,0.010118116319975223,10,20000,19911
31,0.2619965837323336,18,20000,13438
2,0.25252890013520435,19,20000,0
2,0.2626252324152441,2,13773,3552
27,0.4870156124860319,15,13773,8568
43,0.45572700172741964,5,20000,20000
14,0.080856389165054,11,20000,6715
40,0.1844412607779446,24,13773,10235
22,0.21197808973163096,15,13773,5758
39,0.18026645892582388,8,20000,20000
10,0.39924798180195653,13,13773,1631
31,0.26201883493379347,23,20000,10082
35,0.2860499084858125,17,20000,16288
32,0.42650677949396276,6,20000,20000
23,0.4029640767076793,12,20000,12470
38,0.06610576141014984,5,13773,13773
33,0.35695729204181714,14,13773,11337
27,0.21771806445101777,9,20000,16649
36,0.14732445153125023,8,20000,20000
6,0.025009410451093173,12,20000,382
3,0.24362478017272549,12,20000,0
36,0.1777183403622657,27,20000,10965
0,0.1257565198382004,18,13773,0
0,0.3473358647984788,23,20000,209
19,0.3847426936577935,15,13773,4985
18,0.1223947595147124,3,20000,14639
28,0.024723718339673628,21,20000,9660
9,0.4243763502826175,22,20000,0
17,0.004979870602151659,9,20000,10229
27,0.468556246960736,23,13773,4981
34,0.31380993699135296,3,13773,13773
42,0.16092331760066014,22,13773,12316
30,0.1232389547883681,16,20000,14051
26,0.004502832132237622,6,13773,12472
10,0.11773570850543857,7,20000,6869
37,0.06886415075857055,18,20000,17477
4,0.3060831103615728,9,13773,664
7,0.08327279429690065,20,20000,546
33,0.26431491876830965,6,20000,20000
11,0.2950582111722354,24,13773,274
37,0.14902084917345726,20,13773,10301
0,0.017532474509359353,15,20000,241
30,0.01862694030709805,11,13773,12166
3,0.013173666096958803,14,13773,70
44,0.3695623335682731,23,13773,12177
4,0.15900485240714907,6,20000,3116
29,0.3981500929838318,8,20000,18359
23,0.21586641192142458,11,13773,9071
2,0.22649905041498192,12,20000,0
10,0.25644130125478687,4,20000,8832
44,0.35651572818755195,14,13773,13773
3,0.13675143291485353,3,13773,3538
25,0.06079367476676345,5,13773,12464
26,0.27802866759573075,4,20000,19139
42,0.16348881162136963,16,20000,20000
26,0.2212456568340187,5,20000,18534
41,0.3234733541686527,24,20000,15072
5,0.2470628705706353,22,13773,531
14,0.31013940855042144,5,13773,7739
29,0.2721000010568139,16,13773,9202
41,0.3698981859680496,7,13773,13773
36,0.35296830885581,24,13773,8712
36,0.2670949459043096,6,20000,20000
41,0.33945151042985344,13,13773,13773
36,0.4367798011363064,8,20000,20000
34,0.2161356438940843,4,20000,20000
22,0.20638153637439682,8,13773,9102
5,0.38212281042619006,13,20000,64
3,0.291276918520997,16,20000,0
17,0.035503390111294275,20,13773,1734
8,0.44605600784554067,7,20000,5271
28,0.015391551118820068,9,13773,11864
12,0.37419817810487155,7,13773,5841
16,0.37939707135215645,27,20000,0
44,0.4765555426409652,4,20000,20000
31,0.027067204201160378,6,13773,13773
21,0.2984284303922455,10,20000,12166
3,0.21392028531352647,25,13773,268
4,0.165316477429771,17,13773,0
36,0.04515928014953652,23,13773,8817
40,0.2813270598356546,17,13773,13637
12,0.23952036283730682,10,13773,3735
33,0.05227722907551213,19,13773,9394
44,0.3062447535485417,14,20000,20000
21,0.36897656012646923,12,13773,8122
22,0.3836391505268241,26,20000,2520
2,0.4526865941312137,11,20000,0
41,0.2047353709443886,11,20000,20000
33,0.4765363843110685,7,13773,13773
31,0.43271470254134303,17,13773,9380
44,0.14825078551196952,26,20000,16641
20,0.07964151867472924,13,13773,5770
43,0.2176946980640067,5,20000,20000
20,0.2009493539779833,6,13773,9915
43,0.28785965266560215,3,13773,13773
10,0.291693116163874,20,13773,0
38,0.3749934921899876,2,20000,20000
3,0.2549449741028051,5,20000,3680
0,0.05241132047038277,13,20000,0
27,0.42914566777655305,3,13773,13773
23,0.15488229159259354,13,13773,8349
34,0.485648730153296,17,20000,16367
12,0.058930054339885074,3,20000,10814
33,0.4791255861162516,18,20000,14476
10,0.04550590344125849,27,13773,0
35,0.11551806897352973,3,20000,20000
16,0.023289971043270796,5,13773,8426
34,0.35255657331949747,7,13773,13773
17,0.4251493682858959,24,20000,0
39,0.2170355409079902,8,13773,13773
21,0.46426103752121484,24,13773,2052
23,0.2951495358777998,16,13773,6354
18,0.3150035677232616,21,13773,2551
36,0.42270960085038495,13,20000,19740
38,0.14840010252591945,6,13773,13773
20,0.1771328606638129,15,20000,8219
7,0.4529759595973222,17,13773,259
27,0.4504817480193819,12,20000,14593
4,0.48824138810043544,13,13773,0
16,0.45091915822083556,20,20000,2209
36,0.06368601801668045,18,13773,11616
35,0.41186214306849367,25,20000,11360
18,0.20491923905479703,27,20000,0
26,0.49540067797296894,8,20000,16710
33,0.23614048216440053,10,13773,13773
10,0.2769180412511103,15,13773,1095
44,0.26488745762839927,27,20000,15767
11,0.1608685149291389,21,13773,0
20,0.037511044446459085,13,20000,9620
10,0.44782561520095926,16,20000,528
38,0.4013379062631434,13,13773,13773
27,0.06976339027983464,22,13773,5902
4,0.38838413567503643,22,13773,0
16,0.312923333025305,24,13773,97
19,0.20457189395881115,14,13773,5644
40,0.12701057454778136,10,13773,13773
11,0.42986439175111624,25,20000,511
5,0.3500941296470265,8,20000,2816
16,0.27386995473456843,2,20000,14045
18,0.30478426694923205,11,13773,6723
25,0.04553309104109049,7,20000,16758
43,0.23695988045559596,27,13773,10232
43,0.096850146392851,16,13773,13773
31,0.10419183950441269,16,13773,9456
5,0.33065198114343336,10,20000,1353
35,0.45562807591714405,14,20000,18832
37,0.20187830523917327,24,13773,9125
10,0.10387463650609519,2,20000,9653
32,0.3243734686183271,10,13773,13165
23,0.43559352317515887,4,13773,11825
22,0.3741594005612454,10,20000,12926
14,0.4343786152682936,21,13773,429
26,0.26827733550539967,26,13773,2392
10,0.37593812218459544,16,13773,435
16,0.07003227967946823,25,13773,0
13,0.17413730768159574,8,20000,7921
26,0.19477458224076122,5,20000,18919
17,0.2556478731230173,26,13773,0
27,0.46453818012841186,21,13773,6173
3,0.43714828011108714,18,13773,597
6,0.06726274614459227,23,20000,0
44,0.0863948259412316,5,20000,20000
34,0.17882027479445567,27,20000,9261
8,0.14537193294533696,20,20000,716
7,0.30738547657813114,6,20000,5183
44,0.45138802388227245,17,13773,13773
16,0.4811457708362934,4,20000,12655
16,0.32680147626761324,12,20000,7384
32,0.41907960070054334,26,13773,6216
31,0.26260110011539856,23,20000,9888
7,0.10416347343001986,16,13773,294
18,0.2623442060467387,20,13773,2212
37,0.27754130071882555,22,20000,14346
2,0.3712287821067783,25,20000,305
4,0.10994149485367455,15,20000,183
12,0.18415519104336586,17,20000,1157
30,0.18201373460728315,25,13773,5855
15,0.47971979787058244,7,13773,6591
31,0.22197248016335946,6,20000,20000
21,0.37754698364907324,22,13773,2246
28,0.3754056906872195,18,13773,7687
21,0.1327720924016207,17,13773,4797
42,0.28593484468586605,3,20000,20000
2,0.44715144665932405,12,13773,7
9,0.23759885972847472,5,13773,5149
41,0.47255875367127304,7,13773,13773
20,0.1072291146620808,8,20000,12667
15,0.037079552887015366,18,13773,1965
11,0.44572693657237467,9,13773,3794
1,0.4238405989811083,2,13773,2490
40,0.49629493796692237,26,13773,9635
23,0.33969674405621303,16,13773,6164
34,0.46834396333357475,21,13773,9183
29,0.4134745125420554,13,13773,10364
29,0.42221316656004343,16,20000,13285
34,0.28457078522713414,24,20000,10833
18,0.19118229895835542,23,20000,819
